鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北屯區,房地(土地+建物),臺中市北屯區軍福八路451~480號,163.67,住,,,1050523,土地3建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,0960930,245.51,4,3,3,有,有,25380000,103377,,0.0,0,含增建或未登記建物。,RPOSMLOJQHLFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1111~1140號,19.89,住,,,1050609,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021126,180.8,3,2,2,有,有,8750000,48396,坡道平面,0.0,0,,RPQNMLOJQHLFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區育隆路1~30號,24.89,商,,,1050613,土地1建物1車位2,十二層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050122,279.55,4,2,3,有,有,19180000,75937,坡道平面,66.48,3000000,,RPVPMLLJQHLFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區育隆路1~30號,25.59,商,,,1050613,土地1建物1車位2,十二層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050122,285.78,4,2,3,有,有,19820000,76699,坡道平面,66.48,3000000,,RPWPMLLJQHLFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區景和街106巷1~30號,126.48,住,,,1050618,土地1建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,0930223,195.0,4,2,3,有,無,16500000,84615,,0.0,0,,RPRQMLSLPHLFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文昌三街61~90號,15.91,住,,,1050618,土地1建物2車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800703,137.9,3,2,2,有,有,4760000,34520,坡道機械,0.0,0,,RPPNMLLMPHLFFBB57CA
北區,房地(土地+建物)+車位,臺中市北區育隆路1~30號,18.04,商,,,1050615,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050122,186.27,3,2,2,有,有,13020000,75794,坡道平面,31.64,1300000,,RPQOMLLJQHLFFBB57CA
北區,房地(土地+建物)+車位,臺中市北區育隆路1~30號,18.04,商,,,1050615,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050122,186.27,3,2,2,有,有,13380000,78122,坡道平面,31.64,1300000,,RPSOMLLJQHLFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段151~180號,5.98,住,,,1050614,土地1建物1車位1,六層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990909,91.11,1,1,1,有,有,5680000,62342,坡道平面,0.0,0,,RPOQMLRLPHLFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段151~180號,6.65,住,,,1050520,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961231,54.760000000000005,1,1,1,有,有,4200000,76698,,0.0,0,,RPSPMLRLPHLFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段511~540號,9.35,住,,,1050625,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0970130,94.99000000000001,2,1,0,有,無,6280000,66112,坡道機械,10.9,0,,RPPPMLQLPHLFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東光路781~810號,8.28,住,,,1050523,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830824,99.84,3,2,1,有,有,4200000,42067,坡道機械,0.0,0,,RPVQMLQLPHLFFBB88CA
北區,房地(土地+建物),臺中市北區自強一街1~30號,18.0,住,,,1050628,土地3建物1車位0,一層，騎樓，地下層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0700401,99.89,0,0,0,無,無,5100000,51056,,0.0,0,,RPORMLPLPHLFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區大連北街24巷1~30號,96.0,住,,,1050506,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680831,111.37,4,2,2,有,無,12500000,112238,,0.0,0,含增建或未登記建物。,RPURMLPLPHLFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段151~180號,19.93,住,,,1050622,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810302,197.0,4,2,2,有,有,8800000,44670,坡道平面,0.0,0,,RPVRMLPLPHLFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1171~1200號,20.76,住,,,1050621,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,189.8,3,2,2,有,有,10950000,57692,坡道平面,34.73,0,,RPSOMLPLPHLFFBB28CA
北屯區,房地(土地+建物),臺中市北屯區天祥街91~120號,20.0,住,,,1050628,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680316,67.72,3,2,1,有,無,3300000,48730,,0.0,0,,RPOPMLMLPHLFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區昌平東六路181~210號,96.45,住,,,1050606,土地3建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,0960321,218.39,4,3,5,有,有,20880000,95609,,0.0,0,含增建或未登記建物。,RPTOMLLLPHLFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平路二段50之6巷1~30號,18.69,商,,,1050604,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801228,138.64,3,2,2,有,有,6500000,46884,升降平面,0.0,0,,RPXPMLLLPHLFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1171~1200號,22.12,住,,,1050629,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,202.38,3,2,2,有,有,11300000,55836,坡道平面,0.0,0,,RPSNMLNLPHLFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區和順路391~420號,124.19,住,,,1050617,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1010315,252.69,4,2,5,有,無,30500000,120701,,0.0,0,,RPRPMLKLPHLFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德六路一段61~90號,26.96,住,,,1050606,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900521,182.13,3,2,2,有,有,9200000,50513,坡道平面,36.96,0,,RPVPMLKLPHLFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區文昌東二街116巷1~30號,22.1,住,,,1050620,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890216,160.75,3,2,2,有,有,9260000,57605,坡道平面,22.0,0,,RPWPMLKLPHLFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1171~1200號,20.76,住,,,1050626,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,189.8,3,2,2,有,有,10800000,56902,坡道平面,34.73,0,,RPXPMLKLPHLFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德六路一段151~180號,19.36,住,,,1050625,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841229,120.78,3,2,2,有,有,6500000,53817,坡道平面,0.0,0,,RPPQMLKLPHLFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區安順東七街91~120號,17.13,住,,,1050625,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821105,142.17,3,2,2,有,有,5950000,41851,坡道平面,0.0,0,,RPUNMLKLPHLFFBB87CA
南區,房地(土地+建物),臺中市南區信義南街61~90號,18.09,住,,,1050618,土地3建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0851005,116.18,3,2,2,有,有,4400000,37872,,0.0,0,,RPTPMLPKQHLFFAB38CA
東區,房地(土地+建物),臺中市東區旱溪東路一段271~300號,9.24,住,,,1050619,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950801,87.84,2,2,1,有,有,4250000,48383,,0.0,0,,RPPNMLQKQHLFFAB87CA
東區,房地(土地+建物)+車位,臺中市東區東福路61~90號,29.73,住,,,1050616,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050318,175.7,3,2,2,有,有,8600000,53599,坡道平面,32.04,900000,,RPXNMLQKQHLFFAB68CA
東區,房地(土地+建物)+車位,臺中市東區旱溪東路一段271~300號,12.67,商,,,1050609,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950922,103.32,2,1,1,有,有,4330000,52913,坡道平面,30.37,470000,,RPQNMLPKQHLFFAB87CA
南區,房地(土地+建物),臺中市南區樹義里大慶街一段257之7巷1~30號,71.94,住,,,1050605,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041225,176.54,3,2,4,有,有,16500000,93463,,0.0,0,,RPUNMLLKQHLFFAB87CA
南區,房地(土地+建物),臺中市南區文心南路721~750號,7.97,住,,,1050626,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880702,69.24,2,2,1,有,有,3500000,50549,,0.0,0,,RPVNMLPJQHLFFAB28CA
東區,房地(土地+建物)+車位,臺中市東區東福路61~90號,29.73,住,,,1050616,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050318,175.7,3,2,2,有,有,7950000,49074,坡道平面,32.04,900000,,RPROMLLJQHLFFAB57CA
東區,房地(土地+建物)+車位,臺中市東區東福路31~60號,30.61,住,,,1050616,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050318,182.26999999999998,3,2,2,有,有,9300000,56024,坡道平面,34.12,1000000,,RPSOMLLJQHLFFAB67CA
東區,房地(土地+建物)+車位,臺中市東區東福路61~90號,30.48,住,,,1050616,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050318,175.67000000000002,3,2,2,有,有,9200000,54573,坡道平面,28.16,1150000,,RPUOMLLJQHLFFAB87CA
南區,房地(土地+建物),臺中市南區臺中路541~570號,14.87,住,,,1050529,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961030,87.4,2,2,1,有,有,4800000,54920,,0.0,0,,RPXOMLLJQHLFFAB18CA
東區,房地(土地+建物),臺中市東區東英九街1~30號,133.51,商,,,1050625,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0990426,406.0,5,3,7,有,無,24800000,61084,,0.0,0,,RPXNMLNJQHLFFAB28CA
東區,土地,旱清段271~300地號,162.84,住,,,1050613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15470000,95001,,0.0,0,有未保存登記之建物,RPSOMLTLPHLFFAB58CA
東區,房地(土地+建物)+車位,臺中市東區東興里立德街211~240號,29.43,住,,,1050620,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041203,148.67,3,2,2,有,有,9530000,68392,坡道機械,20.0,730000,,RPWNMLTLPHLFFAB88CA
東區,房地(土地+建物),臺中市東區建中街21巷2弄1~30號,24.8,住,,,1050517,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690107,70.07,3,2,2,有,無,2350000,33538,,0.0,0,,RPSPMLQLPHLFFAB38CA
東區,房地(土地+建物),臺中市東區振興路241~270號,146.0,住,,,1050525,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0790414,502.83,12,4,4,有,無,16300000,32417,,0.0,0,,RPROMLSLPHLFFAB38CA
南區,房地(土地+建物),臺中市南區五權南路278巷1~30號,88.0,住,,,1050605,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680113,106.66,3,2,2,有,無,11500000,107819,,0.0,0,含增建或未登記建物。,RPOQMLMLPHLFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區樹義里文心南路811~840號,100.85,住,,,1021108,土地2建物1車位4,一層，二層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041221,657.62,0,0,0,無,有,98980000,177779,坡道平面,132.36,5600000,,RPPPMLLLPHLFFAB57CA
南區,房地(土地+建物),臺中市南區德富路31~60號,16.49,住,,,1050604,土地3建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871219,95.24,3,2,1,有,有,5250000,55124,,0.0,0,,RPRNMLKLPHLFFAB47CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.93,商,,,1050629,土地2建物1車位0,十七層,二十八層,套房(1房1廳1衛),住家用,見其他登記事項,0860131,37.33,1,1,1,有,有,1360000,36432,,0.0,0,,RPUNMLKLPHLFFAB77CA
東區,房地(土地+建物),臺中市東區玉皇街68巷1~30號,34.2,住,,,1050615,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700214,96.3,3,2,2,有,無,3850000,39979,,0.0,0,,RPXNMLKLPHLFFAB08CA
中區,房地(土地+建物)+車位,臺中市中區中華路一段31~60號,18.36,商,,,1050623,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040925,147.16,2,2,1,有,有,8300000,56401,坡道平面,33.94,0,,RPOOMLLLPHLFFAB37CA
南區,房地(土地+建物),臺中市南區新和街121~150號,74.0,住,,,1050501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580718,112.23,5,3,3,有,無,9000000,80192,,0.0,0,,RPUOMLLLPHLFFAB97CA
太平區,房地(土地+建物),臺中市太平區宜平路1~30號,77.95,住,,,1050614,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0790510,249.78,4,3,4,有,無,9100000,36432,,0.0,0,,RPVNMLOJQHLFFHL37DA
大肚區,土地,溪洲段1~30地號,7.0,工,,,1050504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175000,25000,,0.0,0,向政府機關承購之案件。,RPQNMLPKQHLFFIL17DA
清水區,土地,市鎮北段211~240地號,482.74,商,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14750000,30555,,0.0,0,,RPUNMLKLPHLFFCL09DA
大雅區,房地(土地+建物)+車位,臺中市大雅區秀山路361~390號,26.55,農,,,1050622,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041117,139.98000000000002,2,2,1,有,有,5000000,35719,坡道平面,45.08,0,,RPXNMLLLPHLFFFL17DA
潭子區,房地(土地+建物),臺中市潭子區仁愛路二段292巷1~30號,21.57,住,,,1050601,土地1建物1車位0,一層，二層，騎樓,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830426,101.46000000000001,3,2,2,有,無,5000000,49281,,0.0,0,,RPQNMLPKQHLFFFL86DA
大甲區,房地(土地+建物),臺中市大甲區經國路1838巷1~30號,80.78,住,,,1050608,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0930826,179.69,4,2,4,有,無,5800000,32278,,0.0,0,,RPPNMLLLPHLFFBL58DA
南屯區,土地,永春段271~300地號,396.7,住,,,1050610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53400000,134611,,0.0,0,,RPVNMLPKQHLFFCB68DA
南屯區,土地,永春段271~300地號,1434.61,住,,,1050610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190940000,133095,,0.0,0,,RPWNMLPKQHLFFCB78DA
豐原區,土地,西湳北段211~240地號,556.94,,特定農業區,甲種建築用地,1050630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16848000,30251,,0.0,0,向政府機關承購之案件。,RPTNMLKLPHLFFAL78DA
太平區,房地(土地+建物),臺中市太平區新福東街50巷31~60號,101.44,商,,,1050615,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0890719,183.77,6,3,4,有,無,12600000,68564,,0.0,0,,RPWNMLKLPHLFFHL07CA
太平區,房地(土地+建物),臺中市太平區中源街2巷1~30號,122.93,,鄉村區,乙種建築用地,1050620,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0810515,207.07,4,2,3,有,無,10630000,51335,,0.0,0,,RPPOMLKLPHLFFHL09CA
大里區,房地(土地+建物),臺中市大里區公教街209巷1~30號,89.04,,鄉村區,乙種建築用地,1050529,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0700310,98.04,2,2,2,有,無,4100000,41820,,0.0,0,,RPVNMLTKQHLFFGL77CA
大里區,房地(土地+建物),臺中市大里區仁化路1095巷1~30號,74.99,住,,,1050620,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0850116,167.26,5,2,3,有,無,8000000,47830,,0.0,0,,RPWNMLTKQHLFFGL87CA
大里區,房地(土地+建物),臺中市大里區慈善路97巷1~30號,71.3,工,,,1050613,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0760520,109.37,4,2,2,有,無,6850000,62631,,0.0,0,,RPVNMLPKQHLFFGL37CA
大里區,房地(土地+建物),臺中市大里區中興路二段781~810號,14.15,住,,,1050618,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840509,119.81,3,2,2,有,無,4000000,33386,,0.0,0,,RPUOMLPJQHLFFGL27CA
霧峰區,土地,中正段91~120地號,650.73,住,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40600000,62391,,0.0,0,向政府機關承購之案件。,RPUNMLNJQHLFFGL96CA
大里區,房地(土地+建物),臺中市大里區長城街1~30號,95.58,住,,,1050623,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050225,182.41,4,2,3,有,無,14300000,78395,,0.0,0,,RPWNMLLJQHLFFGL96CA
大里區,房地(土地+建物),臺中市大里區中興路二段671巷8弄1~30號,2.86,住,,,1050629,土地1建物1車位0,三層,十六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0841222,29.900000000000002,1,0,1,有,無,1200000,40134,,0.0,0,,RPUOMLTLPHLFFGL77CA
霧峰區,房地(土地+建物),臺中市霧峰區復興八街1~30號,231.0,,山坡地保育區,丙種建築用地,1050613,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0661201,77.97,2,2,1,有,無,3160000,40528,,0.0,0,,RPWOMLPLPHLFFGL57CA
大里區,房地(土地+建物),臺中市大里區塗城路713巷1~30號,14.17,住,,,1050630,土地1建物1車位0,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800110,80.29,1,2,1,有,有,1600000,19928,,0.0,0,,RPPNMLMLPHLFFGL09CA
大里區,房地(土地+建物)+車位,臺中市大里區大明路481~510號,10.4,商,,,1050706,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031022,155.81,2,2,2,有,有,9550000,61293,坡道平面,19.51,0,,RPPNMLOLPHLFFGL66CA
大里區,房地(土地+建物),臺中市大里區大明路99巷1~30號,27.81,住,,,1050530,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680401,65.72,3,1,1,有,無,2300000,34997,,0.0,0,,RPUOMLKLPHLFFGL86CA
潭子區,房地(土地+建物),臺中市潭子區福潭路313巷31~60號,23.07,住,,,1050625,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850110,117.71,3,2,2,有,有,4720000,40099,,0.0,0,,RPTNMLLKQHLFFFL66CA
大肚區,土地,社腳段社腳小段121~150地號,1248.33,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33985800,27225,,0.0,0,,RPVNMLMLPHLFFIL27CA
大肚區,土地,社腳段社腳小段121~150地號,1517.34,,山坡地保育區,丁種建築用地,1050324,土地26建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41309100,27225,,0.0,0,,RPWNMLMLPHLFFIL37CA
大肚區,房地(土地+建物)+車位,臺中市大肚區遊園路一段61~90號,36.56,,鄉村區,乙種建築用地,1050711,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041125,164.24,3,2,2,有,無,8600000,52362,坡道平面,32.18,0,,RPPNMLLLPHLFFIL56CA
太平區,土地,頭汴坑段2821~2850地號,24372.0,,山坡地保育區,農牧用地,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,328,,0.0,0,此筆土地對外無連接道路可通行。,RPPNMLSKQHLFFHL17CA
太平區,土地,頭汴坑段2911~2940地號,2704.0,,山坡地保育區,農牧用地,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,3698,,0.0,0,土地上有未保存鋼構建物壹棟，3房2廳3衛。,RPQNMLSKQHLFFHL27CA
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路91~120號,11.48,住,,,1050517,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0801007,101.74,3,2,2,有,有,3900000,38333,坡道平面,0.0,0,,RPVNMLSJQHLFFHL67CA
太平區,房地(土地+建物),臺中市太平區宜昌路1~30號,77.68,商,,,1050605,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0810416,274.07,5,3,4,有,無,12000000,43784,,0.0,0,,RPPNMLTJQHLFFHL17CA
太平區,房地(土地+建物),臺中市太平區太和路一段31~60號,89.58,住,,,1050605,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040528,236.91,5,2,5,有,有,18700000,78933,,0.0,0,,RPPNMLPJQHLFFHL76CA
太平區,房地(土地+建物),臺中市太平區建和路一段22巷1~30號,122.81,住,,,1050620,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1011106,317.09999999999997,4,3,4,有,有,20600000,64964,,0.0,0,,RPUNMLSLPHLFFHL67CA
大肚區,土地,社腳段社腳小段121~150地號,893.7,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24330600,27225,,0.0,0,,RPPOMLMLPHLFFIL76CA
大肚區,土地,社腳段社腳小段121~150地號,1077.06,,山坡地保育區,丁種建築用地,1050324,土地25建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29322900,27225,,0.0,0,,RPQOMLMLPHLFFIL86CA
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段3巷62弄31~60號,101.99,,鄉村區,乙種建築用地,1050618,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1010116,298.83,10,1,11,有,無,30000000,100392,,0.0,0,含增建或未登記建物。,RPUNMLQLPHLFFIL57CA
大肚區,房地(土地+建物),臺中市大肚區仁德路66巷31~60號,151.89,住,,,1050606,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0821210,198.6,4,2,2,有,無,6400000,32226,,0.0,0,,RPSNMLSLPHLFFIL57CA
大肚區,土地,社腳段山子頂小段61~90地號,1666.0,住,,,1050331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25198250,15125,,0.0,0,,RPRNMLRKQHLFFIL37CA
南區,房地(土地+建物),臺中市南區福田2街331~360號,10.32,住,,,1050625,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900810,102.32,3,2,2,有,無,5500000,53753,,0.0,0,,RPWNMLPLPHLFFAB58DA
大肚區,土地,慶順段451~480地號,4463.29,,一般農業區,農牧用地,1050712,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,91810000,20570,,0.0,0,,RPTNMLMKQHLFFIL07CA
大肚區,土地,遊園段601~630地號,2117.68,,一般農業區,農牧用地,1050712,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33310000,15729,,0.0,0,,RPUNMLMKQHLFFIL17CA
大肚區,土地,瑞井段1231~1260地號,3065.01,,一般農業區,農牧用地,1050712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37080000,12098,,0.0,0,,RPVNMLMKQHLFFIL27CA
西區,房地(土地+建物),臺中市西區公正路241~270號,3.6,住,,,1050613,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0650227,8.02,3,1,2,有,無,100000,12469,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLLKQHLFFAB47DA
南區,房地(土地+建物),臺中市南區福東街61~90號,34.0,住,,,1050628,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0561202,28.4,2,1,1,有,無,1800000,63380,,0.0,0,共有人之間買賣並經法院調解,RPQNMLRKQHLFFAB18DA
大肚區,房地(土地+建物),臺中市大肚區自治路1~30號,87.72,住,,,1050702,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041103,202.8,5,2,4,有,無,12800000,63116,,0.0,0,,RPTNMLLJQHLFFIL86CA
太平區,房地(土地+建物),臺中市太平區育才路31~60號,67.62,住,,,1050510,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0831130,170.32,4,2,3,有,無,9300000,54603,,0.0,0,,RPWNMLMJQHLFFHL17CA
太平區,房地(土地+建物)+車位,臺中市太平區新興路1~30號,12.37,住,,,1050703,土地1建物1車位1,十四層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1020718,103.65,1,1,1,有,有,4880000,47082,坡道平面,35.79,0,,RPXNMLNJQHLFFHL37CA
太平區,土地,義平段541~570地號,47.0,住,,,1050710,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,27660,,0.0,0,,RPSNMLQLPHLFFHL27CA
太平區,房地(土地+建物),臺中市太平區長安七街1~30號,53.06,,鄉村區,乙種建築用地,1050616,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680309,79.89,3,2,2,有,無,2450000,30667,,0.0,0,,RPPOMLSJQHLFFHL17CA
太平區,房地(土地+建物),臺中市太平區長安十一街51巷1~30號,9.76,,鄉村區,乙種建築用地,1050625,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830830,77.84,3,2,1,有,有,2600000,33402,,0.0,0,,RPQOMLSJQHLFFHL27CA
太平區,房地(土地+建物)+車位,臺中市太平區成功東路301巷1~30號,22.0,住,,,1050626,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820929,125.22999999999999,4,2,2,有,有,4250000,33938,坡道機械,0.0,0,,RPPNMLSJQHLFFHL07CA
