鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
苓雅區,房地(土地+建物),高雄市苓雅區英義街421~450號,32.83,住,,,1050708,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691118,102.11,2,2,2,有,無,6750000,66105,,0.0,0,,RPPNMLOKQHLFFBE08CA
前鎮區,車位,高雄市前鎮區修成街31~60號,0.0,,,,1050713,土地0建物0車位1,,,其他,,,,27.29,0,0,0,有,有,2100000,,其他,27.29,2100000,,RPPNMLQLPHLFFCE38CA
小港區,房地(土地+建物),高雄市小港區高坪七十二街61~90號,154.24,住,,,1050630,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031013,293.48,5,2,5,有,無,12300000,41911,,0.0,0,,RPWNMLPLPHLFFCE98CA
前鎮區,房地(土地+建物),高雄市前鎮區復興三路91~120號,19.0,商,,,1050705,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691217,76.49,3,2,2,有,無,2000000,26147,,0.0,0,,RPXNMLPLPHLFFCE09CA
前鎮區,土地,愛群段2971~3000地號,9.47,商,,,1050715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1430000,151003,,0.0,0,,RPTNMLQLPHLFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區西海街1~30號,97.38,住,,,1050621,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0851212,212.27,6,2,4,有,無,13680000,64446,,0.0,0,,RPWNMLQLPHLFFCE09CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路181~210號,13.33,住,,,1050711,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,158.17000000000002,3,2,2,有,有,8380000,52981,坡道平面,0.0,0,,RPXNMLQLPHLFFCE56CA
小港區,房地(土地+建物)+車位,高雄市小港區敬業路1~30號,28.65,住,,,1050430,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041201,168.1,3,2,2,有,有,6700000,39857,坡道平面,19.72,0,,RPOOMLQLPHLFFCE38CA
小港區,房地(土地+建物),高雄市小港區桂陽路175巷3弄31~60號,58.0,住,,,1050625,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0631112,84.36,3,2,2,有,無,3250000,38525,,0.0,0,,RPRNMLQKQHLFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區滇池街28巷1~30號,74.0,住,,,1050625,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030314,289.7,4,2,5,有,無,18880000,65171,,0.0,0,,RPPNMLLLQHLFFCE97CA
小港區,房地(土地+建物),高雄市小港區孔宅三路56巷1~30號,135.54,住,,,1050705,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030620,286.79,5,2,6,有,無,23000000,80198,,0.0,0,有電梯含增建,RPTNMLLKQHLFFCE28CA
三民區,房地(土地+建物),高雄市三民區河堤路481~510號,8.06,住,,,1050627,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,83.61,2,2,1,有,有,3450000,41263,,0.0,0,,RPPNMLNLPHLFFDE18CA
三民區,房地(土地+建物),高雄市三民區順昌街91~120號,14.88,住,,,1050511,土地1建物1車位0,一層，二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701222,55.64,3,1,2,有,有,3200000,57513,,0.0,0,房屋價款內含裝潢及家具,RPPNMLOLPHLFFDE28CA
三民區,房地(土地+建物),高雄市三民區褒揚街211~240號,7.31,商,,,1050707,土地2建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831228,77.05,2,1,1,有,有,3100000,40234,,0.0,0,,RPTNMLPLPHLFFDE78CA
三民區,房地(土地+建物),高雄市三民區鼎瑞街91~120號,9.56,住,,,1050718,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851210,83.96,3,1,1,有,有,4100000,48833,,0.0,0,,RPWNMLPLPHLFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷1~30號,8.18,商,,,1050626,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960604,103.77000000000001,3,2,2,有,有,5250000,50593,坡道機械,6.24,0,,RPXPMLQLPHLFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區民禮路1~30號,24.46,住,,,1050702,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810528,186.81,4,2,2,有,有,6400000,34259,坡道平面,0.0,0,,RPQPMLPLPHLFFDE68CA
三民區,房地(土地+建物),高雄市三民區鼎中路635巷1~30號,87.07,住,,,1050614,土地1建物1車位0,全,二層,透天厝,,加強磚造,0690718,97.94,5,2,3,有,無,4783910,48845,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLRLPHLFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎華路151~180號,11.07,商,,,1050711,土地1建物1車位1,二十一層，電梯樓梯間,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830829,134.42000000000002,3,1,2,有,無,5900000,43892,坡道平面,0.0,0,,RPRNMLSLPHLFFDE88CA
三民區,房地(土地+建物),高雄市三民區安東街119巷1~30號,84.0,工,,,1050621,土地2建物1車位0,一層，二層,二層,廠辦,住家用,加強磚造,0580417,76.6,4,2,2,有,無,6500000,84856,,0.0,0,"為尊重權利人隱私主張,地政士無法入屋現場勘查由權利人堤供建物現況格局實際資訊,供地政士申報登錄。親友、員工或其他特殊關係間之交易。",RPUNMLSLPHLFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎力路61~90號,11.98,商,,,1050624,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,155.26,3,2,2,有,有,10300000,66340,坡道平面,15.93,0,,RPVOMLMJQHLFFDE68CA
三民區,房地(土地+建物),高雄市三民區愛國路91~120號,3.22,住,,,1050628,土地1建物1車位0,七層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,14.59,1,1,1,有,有,780000,53461,,0.0,0,,RPWPMLMJQHLFFDE88CA
三民區,房地(土地+建物),高雄市三民區鼎力路61~90號,12.37,商,,,1050610,土地1建物1車位0,一層，二層，騎樓,十四層,店面(店鋪),商業用,鋼筋混凝土造,0870507,125.47,0,0,0,無,有,7300000,58181,,0.0,0,,RPSPMLLJQHLFFDE38CA
三民區,房地(土地+建物),高雄市三民區寶鼎街1~30號,13.6,住,,,1050706,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0651224,27.78,6,3,4,有,無,1500000,53996,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLPKQHLFFDE58CA
三民區,房地(土地+建物),高雄市三民區九如二路511~540號,64.0,商,,,1050707,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0610127,214.66,5,4,6,有,無,20000000,93171,,0.0,0,,RPPNMLLKQHLFFDE97CA
楠梓區,房地(土地+建物),高雄市楠梓區大學五十八街91~120號,87.55,住,,,1050701,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010621,197.82,5,2,4,有,無,11000000,55606,,0.0,0,,RPPNMLPLPHLFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路151~180號,17.13,住,,,1050701,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,142.51,3,2,2,有,有,4200000,29472,,0.0,0,,RPXOMLPLPHLFFEE76CA
左營區,房地(土地+建物),高雄市左營區文守路168巷8弄1~30號,90.62,工,,,1050701,土地4建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1000518,235.6,5,2,4,有,無,15000000,63667,,0.0,0,,RPRNMLQLPHLFFEE78CA
左營區,房地(土地+建物),高雄市左營區政德路31~60號,78.0,住,,,1050501,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0690812,168.6,3,1,3,有,無,7100000,42112,,0.0,0,親友、員工或其他特殊關係間之交易(父子之間移轉)。,RPVNMLQLPHLFFEE56CA
左營區,房地(土地+建物),高雄市左營區安吉街151~180號,6.92,住,,,1050701,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830518,37.11,1,0,1,有,無,1550000,41768,,0.0,0,,RPXNMLQLPHLFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,17.44,住,,,1050601,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0891019,173.54000000000002,4,2,2,有,有,8500000,48980,坡道平面,0.0,0,,RPXNMLRLPHLFFEE86CA
左營區,房地(土地+建物),高雄市左營區裕誠路267巷31~60號,35.25,住,,,1050701,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791127,141.96,0,0,0,有,有,3900000,27473,,0.0,0,,RPQOMLRLPHLFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區文天路121~150號,7.04,商,,,1050701,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050322,100.09,2,2,1,有,有,7800000,77930,坡道機械,0.0,0,,RPXPMLSLPHLFFEE17CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區裕昌街181~210號,8.44,住,,,1050701,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011225,85.89,2,1,1,有,有,3400000,39586,坡道機械,0.0,0,,RPXOMLMJQHLFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區久昌街361~390號,79.23,住,,,1050601,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0810326,234.47,6,2,5,有,無,8100000,34546,,0.0,0,,RPOPMLMJQHLFFEE18CA
楠梓區,車位,高雄市楠梓區土庫二路181~210號,1.81,住,,,1050701,土地0建物0車位1,,,其他,,,,20.16,0,0,0,有,有,1150000,,坡道平面,20.16,1150000,,RPTRMLRKQHLFFEE86CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區建楠路211~240號,20.38,商,,,1050701,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870825,121.31,1,1,1,有,有,4200000,34622,升降機械,0.0,0,室內隔間有打通使用。,RPPSMLRKQHLFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區建楠路211~240號,20.38,商,,,1050701,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870825,121.31,1,1,1,有,有,4200000,34622,升降機械,0.0,0,室內隔間有打通使用。,RPSSMLRKQHLFFEE86CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區後昌新路58巷1~30號,24.6,住,,,1050701,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021016,185.24,3,2,2,有,有,10180000,54956,坡道平面,35.19,0,,RPQQMLLKQHLFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區卓越路151~180號,17.64,商,,,1050701,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040925,151.03,2,2,2,有,有,6450000,42707,坡道平面,22.64,0,,RPRQMLLKQHLFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區大學十街451~480號,15.63,住,,,1050501,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050112,91.45,2,2,1,有,有,4360000,47676,,0.0,0,,RPTOMLPKQHLFFEE98CA
岡山區,土地,大全段871~900地號,279.0,住,,,1050705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8430000,30215,,0.0,0,,RPSNMLPLPHLFFFE88CA
燕巢區,房地(土地+建物),高雄市燕巢區安林四街1~30號,220.07,工,,,1050713,土地1建物1車位0,一層，二層，三層，四層,四層,廠辦,工業用,見其他登記事項,0841021,332.09,3,2,4,有,無,10100000,30413,,0.0,0,已付價金303萬元，出賣人剩餘貸款約707萬由買方承接(貸款借款人沒有更改為新所有權人)，合計共為1010萬元整。,RPRNMLSLPHLFFFE09CA
橋頭區,房地(土地+建物),高雄市橋頭區通樹路200巷1~30號,75.6,住,,,1050704,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040319,225.2,4,2,3,有,無,13000000,57726,,0.0,0,含增建或未登記建物。,RPPNMLPLPHLFFFE58CA
橋頭區,房地(土地+建物),高雄市橋頭區仕豐南路211~240號,70.0,住,,,1050702,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030519,208.46,4,2,4,有,無,11800000,56606,,0.0,0,,RPTNMLLJQHLFFFE48CA
燕巢區,房地(土地+建物),高雄市燕巢區四林路91~120號,1049.62,,工業區,丁種建築用地,1050613,土地2建物1車位0,一層,一層,工廠,工業用,鋼造,0800828,480.0,0,0,0,無,無,27578000,,,0.0,0,,RPPNMLPJQHLFFFE48CA
燕巢區,房地(土地+建物),高雄市燕巢區四林路91~120號,880.37,,工業區,丁種建築用地,1050613,土地2建物1車位0,一層,一層,工廠,工業用,見其他登記事項,0960102,399.01,0,0,0,無,無,23142000,,,0.0,0,,RPQNMLPJQHLFFFE58CA
彌陀區,土地,四村段1141~1170地號,18.85,住,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,508950,27000,,0.0,0,向政府機關承購之案件。,RPXOMLMJQHLFFFE09CA
燕巢區,房地(土地+建物),高雄市燕巢區裕農巷26弄1~30號,93.0,,鄉村區,乙種建築用地,1050615,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0701210,103.2,2,2,2,有,無,2100000,20349,,0.0,0,,RPTNMLQLPHLFFFE09CA
燕巢區,土地,觀水段451~480地號,86.56,住,,,1050514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1432260,16546,,0.0,0,,RPQPMLPKQHLFFFE88CA
燕巢區,土地,觀水段481~510地號,101.27,住,,,1050514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1685910,16648,,0.0,0,,RPRPMLPKQHLFFFE98CA
燕巢區,土地,觀水段481~510地號,114.93,住,,,1050514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1921320,16717,,0.0,0,,RPSPMLPKQHLFFFE09CA
岡山區,房地(土地+建物),高雄市岡山區公園北路22巷1~30號,85.0,住,,,1050626,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040622,184.63,4,3,3,有,無,12200000,66078,,0.0,0,,RPTPMLPKQHLFFFE56CA
岡山區,土地,新本洲段1171~1200地號,2311.39,,一般農業區,農牧用地,1050705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11438400,4949,,0.0,0,,RPXPMLPKQHLFFFE96CA
鳳山區,房地(土地+建物),高雄市鳳山區新富路1~30號,71.0,住,,,1050619,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0640305,150.4,6,2,4,有,無,15500000,103059,,0.0,0,,RPQNMLNLPHLFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區國富路31~60號,26.79,住,,,1050623,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,161.29,3,2,2,有,有,5200000,32240,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLQLPHLFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區北昌二街31~60號,11.14,住,,,1050710,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040103,81.75,2,1,1,有,有,3500000,42813,,0.0,0,,RPPOMLPLPHLFFGE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北仁街181~210號,25.4,住,,,1050609,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040410,120.12,2,2,2,有,有,5500000,46886,坡道機械,18.81,750000,,RPROMLPLPHLFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區北昌二街61~90號,15.8,住,,,1050511,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040103,115.97,3,2,2,有,有,6050000,52169,,0.0,0,,RPWNMLRLPHLFFGE96CA
鳳山區,房地(土地+建物),高雄市鳳山區澄清路155巷1~30號,30.8,住,,,1050712,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681129,100.58,4,1,4,有,無,2930000,29131,,0.0,0,,RPROMLTLPHLFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳東路91~120號,40.67,住,,,1050706,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0631014,65.41,4,2,3,有,無,4800000,73383,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLRJQHLFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區過埤里頂庄路121~150號,9.21,商,,,1050718,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050118,75.94,1,2,1,有,有,3450000,45431,,0.0,0,,RPQNMLPJQHLFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區新康街31~60號,17.73,住,,,1050629,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850406,110.39,3,2,2,有,有,4350000,39406,,0.0,0,,RPWNMLPJQHLFFGE66CA
鳳山區,房地(土地+建物),高雄市鳳山區信義街301~330號,82.0,住,,,1050624,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0581226,131.69,0,0,0,無,無,11000000,83530,,0.0,0,,RPWNMLNJQHLFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區八德路二段121~150號,17.9,住,,,1050630,土地1建物2車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,126.42,3,2,2,有,有,4000000,31641,,0.0,0,,RPQOMLQKQHLFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區過雄街55巷61~90號,22.3,住,,,1050620,土地0建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0820609,139.43,3,2,2,有,有,5300000,38012,,0.0,0,,RPRNMLQKQHLFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區八德路121~150號,18.24,住,,,1050715,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050122,127.11000000000001,3,2,2,有,有,6000000,47203,,0.0,0,,RPXOMLMKQHLFFGE66CA
旗山區,房地(土地+建物),高雄市旗山區泰安街61~90號,63.65,商,,,1050706,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0761228,154.35,4,1,1,有,無,3500000,22676,,0.0,0,,RPVNMLPLPHLFFHE76CA
旗山區,房地(土地+建物),高雄市旗山區泰安街61~90號,63.57,商,,,1050706,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0761228,154.35,3,1,1,有,無,3500000,22676,,0.0,0,,RPWNMLPLPHLFFHE86CA
旗山區,土地,圓富段61~90地號,2211.09,,特定農業區,農牧用地,1050709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,271,,0.0,0,親友及共有人間交易，本案土地為水塘，回填土方需花費鉅額費用，故交易價格異於市場行情。,RPTNMLQLPHLFFHE66CA
鳥松區,房地(土地+建物),高雄市鳥松區大華路151~180號,38.3,住,,,1050610,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,78.11,3,2,2,有,無,3800000,48649,,0.0,0,,RPXOMLPLPHLFFIE17CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路91~120號,31.88,商,,,1050718,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030319,226.13,4,2,2,有,有,13180000,58285,坡道平面,33.08,0,,RPPNMLTLPHLFFIE66CA
仁武區,房地(土地+建物),高雄市仁武區中華路331~360號,80.0,住,,,1050704,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0950530,199.85,5,1,3,有,無,4223000,21131,,0.0,0,二等親買賣買賣雙方同意以不動產買賣成交案件房地交易總額，委由地政士向主管機關實價登錄；買賣雙方若有假造不動產買賣成交案件房地交易總額致地政士登入不實等情事時，所衍生之責任、罰款概由買賣雙方負擔，不得推諉予地政士。,RPPNMLLJQHLFFIE38CA
仁武區,房地(土地+建物),高雄市仁武區仁勇路126巷1~30號,134.48,住,,,1050614,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0921101,232.73,4,3,4,有,無,10500000,45117,,0.0,0,,RPRNMLPJQHLFFIE98CA
仁武區,土地,澄潭段241~270地號,16.56,住,,,1050530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,42271,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNJQHLFFIE58CA
鳥松區,房地(土地+建物),高雄市鳥松區江埤路61~90號,193.0,住,,,1050624,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030328,357.74,5,2,5,有,無,28000000,78269,,0.0,0,,RPROMLRKQHLFFIE76CA
仁武區,房地(土地+建物),高雄市仁武區永昌四街5巷1~30號,147.15,住,,,1050715,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940126,175.43,5,2,4,有,無,8800000,50162,,0.0,0,,RPQNMLSKQHLFFIE66CA
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷1~30號,60.55,,鄉村區,乙種建築用地,1050713,土地1建物1車位0,一層，二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800320,174.82999999999998,4,3,3,有,無,5600000,32031,,0.0,0,,RPRNMLTKQHLFFIE86CA
阿蓮區,土地,中路段751~780地號,1960.0,,一般農業區,農牧用地,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,281,,0.0,0,"瑕疵物件之交易。土地臨溪淹水嚴重,需常整地,且只能種一季作物",RPSNMLPLPHLFFJE66CA
阿蓮區,土地,九鬮段1201~1230地號,1548.0,,特定農業區,農牧用地,1050621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6065000,3918,,0.0,0,,RPSNMLQLPHLFFJE76CA
阿蓮區,房地(土地+建物),高雄市阿蓮區崙頂61~90號,2390.0,,特定農業區,農牧用地,1050624,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050420,328.36,5,1,4,有,無,10279715,31306,,0.0,0,,RPRNMLOJQHLFFJE98CA
湖內區,土地,慈濟段121~150地號,72.82,住,,,1050706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,16479,,0.0,0,,RPQNMLPKQHLFFJE09CA
林園區,房地(土地+建物),高雄市林園區頂厝路130巷1~30號,10.45,住,,,1050713,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831128,112.66,3,2,2,有,無,1500000,13314,,0.0,0,,RPPNMLQJQHLFFLE56CA
大寮區,房地(土地+建物),高雄市大寮區江山路39巷1~30號,171.58,農,,,1050702,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050317,159.9,4,1,3,有,無,8500000,53158,,0.0,0,,RPXNMLLJQHLFFLE86CA
美濃區,土地,美光段31~60地號,657.28,農,,,1050713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,2739,,0.0,0,,RPQNMLLJQHLFFKE68CA
大寮區,房地(土地+建物),高雄市大寮區八德路121~150號,88.37,住,,,1050619,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0800510,299.49,3,2,3,有,無,9500000,31721,,0.0,0,,RPSNMLPLPHLFFLE86CA
大寮區,房地(土地+建物),高雄市大寮區六和路1~30號,14.36,住,,,1050613,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851127,120.18,3,2,2,有,有,2920000,24297,,0.0,0,含未登記機械停車位一位,RPSNMLQLPHLFFLE96CA
梓官區,房地(土地+建物),高雄市梓官區港十街31~60號,103.0,住,,,1050628,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0811216,173.81,3,2,3,有,無,5600000,32219,,0.0,0,,RPQNMLSKQHLFFFE09DA
鳳山區,房地(土地+建物),高雄市鳳山區鳳南路82巷2弄1~30號,17.0,住,,,1050628,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610320,18.51,3,1,2,有,無,593675,32073,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLMLPHLFFGE09DA
仁武區,房地(土地+建物),高雄市仁武區大春一街1~30號,136.5,住,,,1050711,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041211,305.69,6,2,3,有,無,26800000,87671,,0.0,0,,RPOOMLOJQHLFFIE78DA
三民區,房地(土地+建物),高雄市三民區遼寧一街143巷31~60號,16.17,商,,,1050704,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700602,71.63,2,1,1,有,無,1300000,18149,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLPLPHLFFDE78DA
苓雅區,土地,福裕段721~750地號,82.0,住,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,46341,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTOMLMJQHLFFBE38DA
苓雅區,房地(土地+建物),高雄市苓雅區武慶三路107巷1~30號,72.0,住,,,1050711,土地2建物1車位0,全,二層,透天厝,,加強磚造,0540423,69.3,2,1,1,有,無,2960000,42713,,0.0,0,含增建或未登記建物。親友、員工或其他特殊關係間之交易。,RPQOMLTJQHLFFBE78DA
三民區,房地(土地+建物),高雄市三民區民業路47巷1~30號,77.91,住,,,1050615,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1040720,333.34,4,2,4,有,無,23500000,70499,,0.0,0,,RPPPMLPLPHLFFDE68DA
大寮區,土地,大寮段2851~2880地號,1716.0,農,,,1050706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23722000,13824,,0.0,0,,RPTOMLPJQHLFFLE96CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路105巷24弄31~60號,29.12,住,,,1050715,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820402,119.88000000000001,2,2,1,有,有,1500000,12513,,0.0,0,二親等間之交易。,RPSNMLTKQHLFFLE27CA
鼓山區,土地,內惟段二小段91~120地號,35.3,住,,,1050705,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,56657,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXOMLQLPHLFFAE56DA
鳳山區,房地(土地+建物),高雄市鳳山區中崙二路580巷1~30號,41.41,住,,,1050707,土地2建物3車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830818,123.53,3,2,2,有,有,3800000,30762,,0.0,0,,RPTOMLNJQHLFFGE98DA
