鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北投區,房地(土地+建物),臺北市北投區溫泉路銀光巷1~30號,33.13,其他,,,1050604,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,740517,105.16,2,1,1,有,無,11000000,104603,,0,0,,RPOPMLMLPHLFFEA87CA
士林區,房地(土地+建物),臺北市士林區天母東路61巷1~30號,28.41,商,,,1050628,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,841017,88.95,2,2,2,有,無,16500000,185497,,0,0,含增建,RPPPMLMLPHLFFEA97CA
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路二段61巷1~30號,55.43,住,,,1050611,土地1建物1車位3,二層，三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910102,296.35,4,2,2,有,有,50000000,168719,坡道平面,33.94,0,,RPPNMLOLPHLFFEA97CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路61~90號,17.3,商,,,1050719,土地1建物1車位1,一層，騎樓,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000901,98.82,0,0,0,無,有,37000000,374418,塔式車位,11.51,0,,RPOOMLTJQHLFFDA28CA
松山區,房地(土地+建物),臺北市松山區富錦街359巷2弄1~30號,72.5,住,,,1050705,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,40000000,258448,,0,0,,RPSNMLMKQHLFFDA97CA
信義區,房地(土地+建物)+車位,臺北市信義區松隆路91~120號,20.98,其他,,,1050707,土地2建物1車位2,十四層,十九層,辦公商業大樓,商業用,見其他登記事項,801128,350.52,7,1,0,有,有,47500000,135513,坡道平面,0,0,,RPSOMLPKQHLFFDA38CA
信義區,土地,吳興段二小段751~780地號,6.73,住,,,1050615,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,813725,120910,,0,0,持分土地買賣，土地有被佔用可不排除，買賣價格低於公告現值。,RPORMLSLPHLFFDA58CA
信義區,房地(土地+建物),臺北市信義區基隆路一段121~150號,3.16,商,,,1050611,土地2建物1車位0,九層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,950802,27.23,1,1,1,有,有,9500000,348880,,0,0,,RPUNMLTLPHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區八德路四段421~450號,4.24,商,,,1050619,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,970205,43.35,1,1,1,有,有,7900000,182238,,0,0,含增建或未登記建物。,RPRNMLLJQHLFFDA67CA
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段212巷1~30號,40,住,,,1020830,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050325,97.51,1,2,1,有,有,14200000,168928,坡道機械,25.29,2000000,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人自行提供屬實。（本案為預售屋）,RPSOMLQLPHLFFDA48CA
南港區,房地(土地+建物),臺北市南港區舊莊街一段212巷1~30號,31.54,住,,,1021022,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050325,70.13,1,2,1,有,有,11220000,159989,,0,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人自行提供屬實。（本案為預售屋）,RPUOMLQLPHLFFDA68CA
信義區,房地(土地+建物)+車位,臺北市信義區虎林街120巷91~120號,13.93,住,,,1050619,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950404,76.02,2,1,1,有,有,14600000,192055,塔式車位,12.62,0,含增建或未登記建物。,RPRNMLPLPHLFFDA18CA
南港區,房地(土地+建物),臺北市南港區舊莊街一段212巷1~30號,30.05,住,,,1021109,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050325,65.44,1,2,1,有,有,11380000,173900,,0,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人自行提供屬實。（本案為預售屋）,RPWOMLQLPHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區饒河街91~120號,79.1,商,,,1050131,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,加強磚造,,288.64,0,4,4,有,無,95700000,331555,,0,0,含增建或未登記建物。,RPXOMLQLPHLFFDA98CA
南港區,車位,臺北市南港區三重路41巷31~60號,1.22,住,,,1050712,土地0建物0車位1,,,其他,,,,35.92,0,0,0,有,有,2300000,,坡道平面,35.92,2300000,,RPVPMLQLPHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區民生東路四段97巷7弄1~30號,191.87,其他,,,1050519,土地3建物3車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,508.75,4,3,2,有,無,150000000,294840,,0,0,含增建或未登記建物。,RPWNMLSLPHLFFDA98CA
內湖區,土地,西湖段二小段331~360地號,35,其他,,,1050418,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,500010,14286,,0,0,,RPVNMLTKQHLFFCA88CA
中山區,車位,臺北市中山區臺北市中山區臺北市中山區長安東路二段91~120號,0.16,商,,,1050530,土地0建物0車位1,,,其他,,,,44.3,0,0,0,有,有,3000000,,坡道平面,44.3,3000000,,RPPNMLMLQHLFFCA67CA
松山區,房地(土地+建物),臺北市松山區民生東路五段36巷8弄1~30號,23.69,住,,,1050615,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700422,111.06,3,2,2,有,有,21600000,194489,,0,0,含增建或未登記建物。,RPTOMLLLPHLFFDA08CA
信義區,房地(土地+建物),臺北市信義區福德街268巷5弄1~30號,27.24,住,,,1050615,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,771020,147.9,4,2,2,有,無,25800000,174442,,0,0,,RPRNMLMLPHLFFDA87CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路361~390號,30.98,住,,,1050623,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940321,149.88,3,2,2,有,有,22000000,146784,坡道平面,44.14,0,,RPUNMLMLPHLFFDA18CA
松山區,房地(土地+建物),臺北市松山區三民路101巷1~30號,39.5,住,,,1050706,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601220,116.43,3,2,2,有,無,23500000,201838,,0,0,,RPPPMLMLPHLFFDA87CA
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段1~30號,21.13,商,,,1050628,土地2建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,209.41,3,2,2,有,有,43000000,257511,坡道平面,57.96,4000000,,RPPPMLTJQHLFFCA38CA
中山區,車位,臺北市中山區農安街1~30號,0.25,商,,,1050712,土地0建物0車位1,二層,十三層,其他,商業用,鋼筋混凝土造,961212,6.65,0,0,0,有,有,700000,,升降機械,6.5,700000,,RPROMLLKQHLFFCA77CA
內湖區,房地(土地+建物),臺北市內湖區港華街51巷8弄1~30號,15.79,住,,,1050626,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971017,99.2,3,1,2,有,無,18800000,189516,,0,0,,RPPOMLLJQHLFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段151~180號,23.24,住,,,1050623,土地1建物1車位1,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960808,76.49,1,1,1,有,有,10500000,137273,坡道平面,34.72,0,,RPRQMLPLPHLFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段56巷151~180號,42.02,住,,,1050619,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010801,282.23,4,2,2,有,有,39000000,138185,坡道平面,72.74,0,,RPUOMLQLPHLFFCA58CA
內湖區,土地,大湖段四小段481~510地號,9513.7,其他,,,1050616,土地7建物0車位0,,,其他,,,,0,0,0,0,有,無,48000000,5045,,0,0,受債權債務影響或債務抵償之交易。,RPSNMLRLPHLFFCA38CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,4.29,商,,,1050626,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960621,43.74,1,1,1,有,有,8250000,188615,,0,0,,RPRNMLOLPHLFFCA97CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,4.2,商,,,1050622,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980106,51.39,1,1,1,有,有,8000000,155672,,0,0,,RPUNMLOLPHLFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段661~690號,12.04,其他,,,1050605,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123,124.86,2,2,1,有,有,22650000,181403,坡道平面,39.68,0,,RPQPMLMLPHLFFCA87CA
中山區,車位,臺北市中山區林森北路511~540號,0.55,商,,,1050711,土地0建物0車位1,地下三層,十四層,其他,停車空間,鋼筋混凝土造,940826,285.59,0,0,0,有,有,1920000,,其他,27.21,1920000,,RPSPMLMLPHLFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區安康路434巷20弄1~30號,22.94,住,,,1050616,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860729,73.66,3,2,2,有,無,10700000,145262,,0,0,含增建或未登記建物。,RPUNMLMLPHLFFCA08CA
中山區,房地(土地+建物),臺北市中山區林森北路485巷1~30號,18.96,商,,,1050429,土地3建物1車位0,一層,七層,店面(店鋪),見使用執照,鋼筋混凝土造,670606,108.58,1,1,1,有,有,22100000,203537,,0,0,,RPORMLLLPHLFFCA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.46,商,,,1050516,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,109.23,2,2,1,有,無,18600000,219780,坡道平面,33.7,2000000,,RPTQMLOKQHLFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,8.44,商,,,1050516,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,153.46,3,2,1,有,無,28970000,221025,坡道平面,33.7,2500000,,RPUQMLOKQHLFFBA48CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,8.4,商,,,1050516,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,152.82,3,2,1,有,無,29500000,224480,坡道平面,33.7,2760000,,RPVQMLOKQHLFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,8.29,商,,,1050516,土地1建物1車位1,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,151.04,3,2,1,有,無,29980000,235043,坡道平面,33.7,2400000,,RPWQMLOKQHLFFBA68CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,8.29,商,,,1050516,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,151.04,3,2,1,有,無,30550000,234788,坡道平面,33.7,3000000,,RPXQMLOKQHLFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,5.02,商,,,1050516,土地1建物1車位0,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,74.4,2,2,1,有,無,16140000,216935,,0,0,,RPPRMLOKQHLFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.32,商,,,1050516,土地1建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,107.33,2,2,1,有,無,17780000,208882,坡道平面,33.7,2400000,,RPQRMLOKQHLFFBA18CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.32,商,,,1050516,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,107.33,2,2,1,有,無,18080000,215673,坡道平面,33.7,2200000,,RPRRMLOKQHLFFBA28CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.2,商,,,1050516,土地1建物1車位1,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,91.4,2,2,1,有,無,17710000,217409,坡道機械,16.85,1500000,,RPSRMLOKQHLFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.72,商,,,1050516,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,112.83,2,2,1,有,無,19350000,211677,坡道平面,33.7,2600000,,RPWNMLOKQHLFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.72,商,,,1050516,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,112.83,2,2,1,有,無,19350000,211677,坡道平面,33.7,2600000,,RPXNMLOKQHLFFBA48CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.84,商,,,1050516,土地1建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,129.4,2,2,1,有,無,24480000,224475,坡道平面,33.7,3000000,,RPOOMLOKQHLFFBA67CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.8,商,,,1050516,土地1建物1車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,129.1,2,2,1,有,無,23750000,223818,坡道平面,33.7,2400000,,RPPOMLOKQHLFFBA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.8,商,,,1050516,土地1建物1車位1,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,129.1,2,2,1,有,無,23290000,223189,坡道平面,33.7,2000000,,RPQOMLOKQHLFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,5.2,商,,,1050516,土地1建物1車位0,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,77.76,2,2,1,有,無,17230000,221579,,0,0,,RPROMLOKQHLFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,5.58,商,,,1050516,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,111.15,2,2,1,有,無,20100000,232924,坡道平面,33.7,2060000,,RPSOMLOKQHLFFBA08CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,5.2,商,,,1050516,土地1建物1車位0,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,77.4,2,2,1,有,無,17450000,225452,,0,0,,RPTOMLOKQHLFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.53,商,,,1050516,土地1建物1車位0,二十四層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,52.13,1,1,1,有,無,11460000,219793,,0,0,,RPUOMLOKQHLFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1050516,土地1建物1車位0,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,無,13180000,205168,,0,0,,RPVOMLOKQHLFFBA38CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1050516,土地1建物1車位0,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,無,13420000,208904,,0,0,,RPWOMLOKQHLFFBA48CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.72,商,,,1050516,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,97.94,2,2,1,有,無,15890000,213107,坡道平面,33.7,2200000,,RPXOMLOKQHLFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.72,商,,,1050516,土地1建物1車位0,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,71.55,2,2,1,有,無,14540000,203215,,0,0,,SPXOMLOKQHLFFBA68CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1050516,土地1建物1車位0,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,無,13100000,203923,,0,0,,RPOPMLOKQHLFFBA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.72,商,,,1050516,土地1建物1車位0,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,97.94,2,2,1,有,無,14800000,199253,坡道平面,33.7,2000000,,RPPPMLOKQHLFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1050516,土地1建物1車位0,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,無,13200000,205479,,0,0,,RPQPMLOKQHLFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.35,商,,,1050516,土地1建物1車位0,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,無,13780000,214508,,0,0,,RPRPMLOKQHLFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,11.19,商,,,1050516,土地1建物1車位1,二十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,194.4,4,2,2,有,無,38350000,221220,坡道平面,33.7,2800000,,RPSPMLOKQHLFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.94,商,,,1050516,土地1建物1車位0,十三層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,58.31,1,1,1,有,無,11780000,202024,,0,0,,RPTPMLOKQHLFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.94,商,,,1050516,土地1建物1車位0,十六層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,58.31,1,1,1,有,無,11980000,205454,,0,0,,RPUPMLOKQHLFFBA38CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.31,商,,,1050516,土地1建物1車位1,十九層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,92.01,1,1,1,有,無,14940000,220202,坡道平面,33.7,2100000,,RPVPMLOKQHLFFBA48CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.51,商,,,1050516,土地1建物1車位1,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,125,3,2,1,有,無,21000000,211391,坡道平面,33.7,1700000,,RPWPMLOKQHLFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.51,商,,,1050516,土地1建物1車位1,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,124.85,3,2,1,有,無,22450000,218870,坡道平面,33.7,2500000,,RPXPMLOKQHLFFBA68CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,3.9,商,,,1050516,土地1建物1車位1,十五層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,85.74,1,1,1,有,無,12890000,201576,坡道平面,33.7,2400000,,RPOQMLOKQHLFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.01,商,,,1050516,土地1建物1車位0,五層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,44.69,1,1,1,有,無,8640000,193289,,0,0,,RPPQMLOKQHLFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區青年路30巷1~30號,28.35,住,,,1050527,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,133.01,3,2,2,有,無,6500000,48869,,0,0,二等親之間買賣交易,RPVPMLMJQHLFFBA18CA
中正區,土地,城中段一小段91~120地號,4.82,商,,,1050603,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5362214,1112493,,0,0,,RPWNMLLJQHLFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,3.9,商,,,1050516,土地1建物1車位1,九層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,85.91,1,1,1,有,無,13880000,219881,坡道平面,33.7,2400000,,RPRNMLOKQHLFFBA87CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.83,商,,,1050516,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,99.54,2,2,1,有,無,14840000,201094,坡道平面,33.7,1600000,,RPSNMLOKQHLFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,4.46,商,,,1050516,土地1建物1車位0,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,65.79,2,2,1,有,無,14120000,214622,,0,0,,RPTNMLOKQHLFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.8,商,,,1050516,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,99.43,2,2,1,有,無,15800000,208428,坡道平面,33.7,2100000,,RPUNMLOKQHLFFBA18CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,11.75,商,,,1050516,土地1建物1車位1,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,202.23,4,2,2,有,無,39850000,221622,坡道平面,33.7,2500000,,RPOQNLNKQHLFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區環河南路一段61~90號,10.38,商,,,1050517,土地1建物5車位0,二層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,660829,97.97,3,2,3,有,有,11200000,114321,,0,0,5間打通.含增建走道,RPWNMLKKQHLFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,9.03,商,,,1050516,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,162.03,3,2,1,有,無,30400000,219746,坡道平面,33.7,2200000,,RPWPNLNKQHLFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路一段151~180號,10.58,商,,,1050521,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941007,141.55,3,2,2,有,有,25500000,180148,升降平面,32.41,0,,RPXNMLLLPHLFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區雅江街79巷1~30號,10.16,商,,,1050628,土地1建物1車位0,四層,四層,套房(1房1廳1衛),住家用,加強磚造,580714,28.66,0,0,1,有,無,3550000,123866,,0,0,,RPSOMLLLPHLFFBA77CA
大同區,車位,臺北市大同區南京西路271~300號,0.52,商,,,1050619,土地0建物0車位1,,,其他,,,,32.9,0,0,0,有,有,1700000,,坡道平面,32.89,1700000,,RPUNMLLLPHLFFBA87CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路121~150號,13.93,商,,,1050615,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050307,193.13,3,2,2,有,無,34500000,212002,坡道平面,42.66,2600000,,RPPNMLOLPHLFFBA67CA
文山區,房地(土地+建物),臺北市文山區新光路一段91~120號,21.25,住,,,1050522,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.36,2,0,2,有,無,11500000,170724,,0,0,含增建或未登記建物：頂樓、天井、陽台外推。,RPUOMLOJQHLFFAA08CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段181~210號,36.8,住,,,1050630,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991105,190.81,3,2,2,有,有,27500000,144122,坡道平面,0,0,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。此標的為軍眷住宅，於民國104年6月23日簽訂之預約買賣。,RPPNMLRJQHLFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路三段91~120號,24.51,商,,,1050701,土地1建物1車位2,二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030609,329.87,4,2,3,有,有,34000000,125490,坡道平面,87.62,3600000,,RPVPMLQKQHLFFAA58CA
文山區,土地,興安段四小段271~300地號,454.85,住,,,1050624,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,137592125,302500,,0,0,,RPVNMLSJQHLFFAA48CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,38,住,,,1050620,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104,192.24,3,2,2,有,有,25000000,130046,坡道平面,0,0,本案件為軍宅買賣，有五年移轉管制，私契日期100年5月20日。,RPRNMLLKQHLFFAA47CA
中正區,房地(土地+建物)+車位,臺北市中正區大埔街31~60號,19.84,住,,,1050704,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030612,85.69,0,0,0,無,有,18450000,229988,塔式車位,12.86,1700000,,RPQNMLSLPHLFFAA08CA
中正區,房地(土地+建物)+車位,臺北市中正區大埔街31~60號,13.54,住,,,1050608,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030612,62.3,0,0,0,無,有,15600000,281149,塔式車位,12.86,1700000,,RPTNMLSLPHLFFAA38CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,38,住,,,1050616,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991104,192.24,3,2,2,有,有,31700000,164898,坡道平面,0,0,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。民國104年7月25日簽訂之預約買賣。此標的為軍眷住宅。,RPQNMLOLPHLFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段181~210號,36.7,住,,,1050612,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991105,190.09,3,2,2,有,有,23000000,120995,坡道平面,0,0,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。民國101年10月22日簽訂之預約買賣。此標的為軍眷住宅。另有一位共同持有人。,RPSNMLOLPHLFFAA87CA
中正區,房地(土地+建物),臺北市中正區和平西路二段134巷1~30號,6,住,,,1050629,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,770129,54.06,2,1,1,有,無,12300000,227525,,0,0,含增建或未登記建物。,RPUNMLRLPHLFFAA38CA
